datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2023-12-26 00:45:41.662273+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\00878826831EBFC20E8B9885CCD7312D79598739 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\00878826831EBFC20E8B9885CCD7312D79598739,-
2023-12-26 00:45:41.666992+00:00,Metadata Modification Time,FILE,NTFS USN change,00878826831EBFC20E8B9885CCD7312D79598739 File reference: 245175-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:41.666992+00:00,Metadata Modification Time,FILE,NTFS USN change,8A91CD9DCD3E59230359DE70875CF20674FD705E File reference: 245176-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:41.666992+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\00878826831EBFC20E8B9885CCD7312D79598739 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\00878826831EBFC20E8B9885CCD7312D79598739,-
2023-12-26 00:45:41.666992+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\8A91CD9DCD3E59230359DE70875CF20674FD705E Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\8A91CD9DCD3E59230359DE70875CF20674FD705E,-
2023-12-26 00:45:41.666992+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\8A91CD9DCD3E59230359DE70875CF20674FD705E Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\8A91CD9DCD3E59230359DE70875CF20674FD705E,-
2023-12-26 00:45:41.666992+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\8A91CD9DCD3E59230359DE70875CF20674FD705E Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\8A91CD9DCD3E59230359DE70875CF20674FD705E,-
2023-12-26 00:45:42.299020+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.299020+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.476903+00:00,Metadata Modification Time,FILE,NTFS USN change,50793D326B70BC91CF1DF93C640F70559757F56A File reference: 245177-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.476903+00:00,Metadata Modification Time,FILE,NTFS USN change,50793D326B70BC91CF1DF93C640F70559757F56A File reference: 245177-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.476903+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\50793D326B70BC91CF1DF93C640F70559757F56A Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\50793D326B70BC91CF1DF93C640F70559757F56A,-
2023-12-26 00:45:42.494193+00:00,Metadata Modification Time,FILE,NTFS USN change,50793D326B70BC91CF1DF93C640F70559757F56A File reference: 245177-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.494193+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\50793D326B70BC91CF1DF93C640F70559757F56A Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\50793D326B70BC91CF1DF93C640F70559757F56A,-
2023-12-26 00:45:42.494193+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\50793D326B70BC91CF1DF93C640F70559757F56A Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\50793D326B70BC91CF1DF93C640F70559757F56A,-
2023-12-26 00:45:42.494193+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\50793D326B70BC91CF1DF93C640F70559757F56A Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\50793D326B70BC91CF1DF93C640F70559757F56A,-
2023-12-26 00:45:42.496631+00:00,Metadata Modification Time,FILE,NTFS USN change,46C5BFD9B25A9D8089568B353F789D47A592E44D File reference: 245178-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.496631+00:00,Metadata Modification Time,FILE,NTFS USN change,46C5BFD9B25A9D8089568B353F789D47A592E44D File reference: 245178-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.496631+00:00,Metadata Modification Time,FILE,NTFS USN change,46C5BFD9B25A9D8089568B353F789D47A592E44D File reference: 245178-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.496631+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46C5BFD9B25A9D8089568B353F789D47A592E44D Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46C5BFD9B25A9D8089568B353F789D47A592E44D,-
2023-12-26 00:45:42.496631+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46C5BFD9B25A9D8089568B353F789D47A592E44D Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46C5BFD9B25A9D8089568B353F789D47A592E44D,-
2023-12-26 00:45:42.496631+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46C5BFD9B25A9D8089568B353F789D47A592E44D Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46C5BFD9B25A9D8089568B353F789D47A592E44D,-
2023-12-26 00:45:42.496631+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46C5BFD9B25A9D8089568B353F789D47A592E44D Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46C5BFD9B25A9D8089568B353F789D47A592E44D,-
2023-12-26 00:45:42.788885+00:00,Metadata Modification Time,FILE,NTFS USN change,46D0EDDDB7A73649E8D823211C6EA8C1A347D1C2 File reference: 245179-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.788885+00:00,Metadata Modification Time,FILE,NTFS USN change,46D0EDDDB7A73649E8D823211C6EA8C1A347D1C2 File reference: 245179-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.788885+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46D0EDDDB7A73649E8D823211C6EA8C1A347D1C2 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46D0EDDDB7A73649E8D823211C6EA8C1A347D1C2,-
2023-12-26 00:45:42.788885+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46D0EDDDB7A73649E8D823211C6EA8C1A347D1C2 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46D0EDDDB7A73649E8D823211C6EA8C1A347D1C2,-
2023-12-26 00:45:42.788885+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46D0EDDDB7A73649E8D823211C6EA8C1A347D1C2 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46D0EDDDB7A73649E8D823211C6EA8C1A347D1C2,-
2023-12-26 00:45:42.796032+00:00,Metadata Modification Time,FILE,NTFS USN change,46D0EDDDB7A73649E8D823211C6EA8C1A347D1C2 File reference: 245179-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.796032+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46D0EDDDB7A73649E8D823211C6EA8C1A347D1C2 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\46D0EDDDB7A73649E8D823211C6EA8C1A347D1C2,-
2023-12-26 00:45:42.869541+00:00,Metadata Modification Time,FILE,NTFS USN change,2BE407E34245AAF87137752C7694E7F13652465D File reference: 245180-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.869541+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\2BE407E34245AAF87137752C7694E7F13652465D Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\2BE407E34245AAF87137752C7694E7F13652465D,-
2023-12-26 00:45:42.875727+00:00,Metadata Modification Time,FILE,NTFS USN change,2BE407E34245AAF87137752C7694E7F13652465D File reference: 245180-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.880971+00:00,Metadata Modification Time,FILE,NTFS USN change,2BE407E34245AAF87137752C7694E7F13652465D File reference: 245180-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:42.880971+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\2BE407E34245AAF87137752C7694E7F13652465D Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\2BE407E34245AAF87137752C7694E7F13652465D,-
2023-12-26 00:45:42.880971+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\2BE407E34245AAF87137752C7694E7F13652465D Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\2BE407E34245AAF87137752C7694E7F13652465D,-
2023-12-26 00:45:42.880971+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\2BE407E34245AAF87137752C7694E7F13652465D Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\2BE407E34245AAF87137752C7694E7F13652465D,-
2023-12-26 00:45:43.970643+00:00,Metadata Modification Time,FILE,NTFS USN change,791E26947F48704EE3B0AC1F236A7AB1D3A72A7A File reference: 245118-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.970643+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_EXTEND,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.970643+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.970643+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.108314+00:00,Metadata Modification Time,FILE,NTFS USN change,791E26947F48704EE3B0AC1F236A7AB1D3A72A7A File reference: 245118-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.129578+00:00,Metadata Modification Time,FILE,NTFS USN change,372FFC8312B3C4F1C4BA274DA23B652326048569 File reference: 245133-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.154993+00:00,Metadata Modification Time,FILE,NTFS USN change,372FFC8312B3C4F1C4BA274DA23B652326048569 File reference: 245133-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.154993+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\372FFC8312B3C4F1C4BA274DA23B652326048569 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\372FFC8312B3C4F1C4BA274DA23B652326048569,-
2023-12-26 00:45:43.154993+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\372FFC8312B3C4F1C4BA274DA23B652326048569 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\372FFC8312B3C4F1C4BA274DA23B652326048569,-
2023-12-26 00:45:43.154993+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\372FFC8312B3C4F1C4BA274DA23B652326048569 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\372FFC8312B3C4F1C4BA274DA23B652326048569,-
2023-12-26 00:45:43.446971+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\49612139ABB0F82F367EF0AE4EE238A57694F6C7 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\49612139ABB0F82F367EF0AE4EE238A57694F6C7,-
2023-12-26 00:45:43.457554+00:00,Metadata Modification Time,FILE,NTFS USN change,49612139ABB0F82F367EF0AE4EE238A57694F6C7 File reference: 245181-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.457554+00:00,Metadata Modification Time,FILE,NTFS USN change,49612139ABB0F82F367EF0AE4EE238A57694F6C7 File reference: 245181-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.457554+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.457554+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.468058+00:00,Metadata Modification Time,FILE,NTFS USN change,49612139ABB0F82F367EF0AE4EE238A57694F6C7 File reference: 245181-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.468058+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\49612139ABB0F82F367EF0AE4EE238A57694F6C7 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\49612139ABB0F82F367EF0AE4EE238A57694F6C7,-
2023-12-26 00:45:43.468058+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\49612139ABB0F82F367EF0AE4EE238A57694F6C7 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\49612139ABB0F82F367EF0AE4EE238A57694F6C7,-
2023-12-26 00:45:43.468058+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\49612139ABB0F82F367EF0AE4EE238A57694F6C7 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\49612139ABB0F82F367EF0AE4EE238A57694F6C7,-
2023-12-26 00:45:43.695565+00:00,Metadata Modification Time,FILE,NTFS USN change,08DEF12048807A31B928FCBB79C16DF828804D45 File reference: 245182-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.695565+00:00,Metadata Modification Time,FILE,NTFS USN change,08DEF12048807A31B928FCBB79C16DF828804D45 File reference: 245182-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.695565+00:00,Metadata Modification Time,FILE,NTFS USN change,C9A7A7628ECC39290E1F6F546E2F0313F3C0576B File reference: 245092-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.695565+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\08DEF12048807A31B928FCBB79C16DF828804D45 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\08DEF12048807A31B928FCBB79C16DF828804D45,-
2023-12-26 00:45:43.695565+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\C9A7A7628ECC39290E1F6F546E2F0313F3C0576B Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\C9A7A7628ECC39290E1F6F546E2F0313F3C0576B,-
2023-12-26 00:45:43.695565+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\C9A7A7628ECC39290E1F6F546E2F0313F3C0576B Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\C9A7A7628ECC39290E1F6F546E2F0313F3C0576B,-
2023-12-26 00:45:43.729624+00:00,Metadata Modification Time,FILE,NTFS USN change,08DEF12048807A31B928FCBB79C16DF828804D45 File reference: 245182-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.729624+00:00,Metadata Modification Time,FILE,NTFS USN change,C9A7A7628ECC39290E1F6F546E2F0313F3C0576B File reference: 245092-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.729624+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\08DEF12048807A31B928FCBB79C16DF828804D45 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\08DEF12048807A31B928FCBB79C16DF828804D45,-
2023-12-26 00:45:43.729624+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\08DEF12048807A31B928FCBB79C16DF828804D45 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\08DEF12048807A31B928FCBB79C16DF828804D45,-
2023-12-26 00:45:43.729624+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\08DEF12048807A31B928FCBB79C16DF828804D45 Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\08DEF12048807A31B928FCBB79C16DF828804D45,-
2023-12-26 00:45:43.729624+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\C9A7A7628ECC39290E1F6F546E2F0313F3C0576B Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\C9A7A7628ECC39290E1F6F546E2F0313F3C0576B,-
2023-12-26 00:45:43.772931+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.772931+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.880502+00:00,Metadata Modification Time,FILE,NTFS USN change,18680 File reference: 245131-1 Parent file reference: 244355-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.880502+00:00,Metadata Modification Time,FILE,NTFS USN change,9FC8C85689D31525EACE26158B83B464F43A027B File reference: 245131-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_RENAME_OLD_NAME,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.880502+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_EXTEND,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.880502+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.902438+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.911135+00:00,Metadata Modification Time,FILE,NTFS USN change,18680 File reference: 245131-1 Parent file reference: 244355-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.913485+00:00,Metadata Modification Time,FILE,NTFS USN change,791E26947F48704EE3B0AC1F236A7AB1D3A72A7A File reference: 245118-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:43.913485+00:00,Metadata Modification Time,FILE,NTFS USN change,791E26947F48704EE3B0AC1F236A7AB1D3A72A7A File reference: 245118-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
